id,indicator_code,spatial_dim_type,spatial_dim,time_dim_type,parent_location_code,parent_location,time_dim,numeric_value,low,high,date,time_dimension_value,time_dimension_begin,time_dimension_end
5530188,MDG_0000000026,COUNTRY,MYS,YEAR,WPR,Western Pacific,2020,28.67679852,25.46399829,33.4457962,2025-04-10 15:44:11.957000+02:00,2020,2020-01-01 00:00:00+01:00,2020-12-31 00:00:00+01:00
5530330,MDG_0000000026,COUNTRY,PRT,YEAR,EUR,Europe,2020,13.6325314,10.61828675,17.68793239,2025-04-10 15:44:11.957000+02:00,2020,2020-01-01 00:00:00+01:00,2020-12-31 00:00:00+01:00
5530466,MDG_0000000026,COUNTRY,AZE,YEAR,EUR,Europe,1991,43.30567163,36.13535467,50.89409527,2025-04-10 15:44:11.957000+02:00,1991,1991-01-01 00:00:00+01:00,1991-12-31 00:00:00+01:00
5531874,MDG_0000000026,COUNTRY,SRB,YEAR,EUR,Europe,2010,12.62060559,10.47683733,15.35377424,2025-04-10 15:44:11.957000+02:00,2010,2010-01-01 00:00:00+01:00,2010-12-31 00:00:00+01:00
5532381,MDG_0000000026,COUNTRY,BRA,YEAR,AMR,Americas,2000,68.64622899,66.77941556,70.35686077,2025-04-10 15:44:11.957000+02:00,2000,2000-01-01 00:00:00+01:00,2000-12-31 00:00:00+01:00
5535649,MDG_0000000026,COUNTRY,KAZ,YEAR,EUR,Europe,2017,11.65053267,10.102745,13.35684701,2025-04-10 15:44:11.957000+02:00,2017,2017-01-01 00:00:00+01:00,2017-12-31 00:00:00+01:00
5536878,MDG_0000000026,COUNTRY,SUR,YEAR,AMR,Americas,2003,237.9153171,190.2193662,312.5548813,2025-04-10 15:44:11.957000+02:00,2003,2003-01-01 00:00:00+01:00,2003-12-31 00:00:00+01:00
5536912,MDG_0000000026,COUNTRY,GNB,YEAR,AFR,Africa,1993,1613.057801,1099.520292,2218.872376,2025-04-10 15:44:11.957000+02:00,1993,1993-01-01 00:00:00+01:00,1993-12-31 00:00:00+01:00
5537383,MDG_0000000026,COUNTRY,SYC,YEAR,AFR,Africa,2014,45.86372986,31.47774425,65.15159941,2025-04-10 15:44:11.957000+02:00,2014,2014-01-01 00:00:00+01:00,2014-12-31 00:00:00+01:00
5538195,MDG_0000000026,COUNTRY,AUS,YEAR,WPR,Western Pacific,2021,4.325178745,3.645549528,5.129842465,2025-04-07 06:46:44.380000+02:00,2021,2021-01-01 00:00:00+01:00,2021-12-31 00:00:00+01:00
5539088,MDG_0000000026,COUNTRY,GRC,YEAR,EUR,Europe,1994,5.009005693,3.988495342,6.315101947,2025-04-07 06:46:44.380000+02:00,1994,1994-01-01 00:00:00+01:00,1994-12-31 00:00:00+01:00
5539160,MDG_0000000026,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,1987,19.01953921,12.16349395,29.49374546,2025-04-10 15:44:11.957000+02:00,1987,1987-01-01 00:00:00+01:00,1987-12-31 00:00:00+01:00
5539731,MDG_0000000026,COUNTRY,BLZ,YEAR,AMR,Americas,2000,78.1283397,64.16113694,95.66485331,2025-04-10 15:44:11.957000+02:00,2000,2000-01-01 00:00:00+01:00,2000-12-31 00:00:00+01:00
5540434,MDG_0000000026,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,2013,43.9375223,35.74798508,53.82063916,2025-04-10 15:44:11.957000+02:00,2013,2013-01-01 00:00:00+01:00,2013-12-31 00:00:00+01:00
5541515,MDG_0000000026,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,2002,127.8114833,94.1758794,172.026001,2025-04-10 15:44:11.957000+02:00,2002,2002-01-01 00:00:00+01:00,2002-12-31 00:00:00+01:00
5541561,MDG_0000000026,COUNTRY,ITA,YEAR,EUR,Europe,1997,12.75472842,10.43187172,15.65627243,2025-04-10 15:44:11.957000+02:00,1997,1997-01-01 00:00:00+01:00,1997-12-31 00:00:00+01:00
5541948,MDG_0000000026,COUNTRY,MYS,YEAR,WPR,Western Pacific,2014,29.62195808,27.27363265,33.90192914,2025-04-10 15:44:11.957000+02:00,2014,2014-01-01 00:00:00+01:00,2014-12-31 00:00:00+01:00
5542117,MDG_0000000026,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,1985,140.7895913,106.5176831,197.485615,2025-04-10 15:44:11.957000+02:00,1985,1985-01-01 00:00:00+01:00,1985-12-31 00:00:00+01:00
5542468,MDG_0000000026,COUNTRY,PRY,YEAR,AMR,Americas,1989,208.8887624,150.503685,294.2691702,2025-04-10 15:44:11.957000+02:00,1989,1989-01-01 00:00:00+01:00,1989-12-31 00:00:00+01:00
5542782,MDG_0000000026,COUNTRY,ISL,YEAR,EUR,Europe,2016,3.346607436,1.438031305,6.00717389,2025-04-07 06:46:44.380000+02:00,2016,2016-01-01 00:00:00+01:00,2016-12-31 00:00:00+01:00
5543867,MDG_0000000026,COUNTRY,NZL,YEAR,WPR,Western Pacific,2004,10.64545482,9.086150927,12.13557375,2025-04-10 15:44:11.957000+02:00,2004,2004-01-01 00:00:00+01:00,2004-12-31 00:00:00+01:00
5543969,MDG_0000000026,COUNTRY,JPN,YEAR,WPR,Western Pacific,2021,4.10803812,3.136921886,5.265409809,2025-04-07 06:46:44.380000+02:00,2021,2021-01-01 00:00:00+01:00,2021-12-31 00:00:00+01:00
5545088,MDG_0000000026,COUNTRY,DMA,YEAR,AMR,Americas,1986,63.21065911,43.1779211,90.73796079,2025-04-10 15:44:11.957000+02:00,1986,1986-01-01 00:00:00+01:00,1986-12-31 00:00:00+01:00
5548168,MDG_0000000026,COUNTRY,PRT,YEAR,EUR,Europe,1990,17.45708873,14.35550312,21.54697866,2025-04-10 15:44:11.957000+02:00,1990,1990-01-01 00:00:00+01:00,1990-12-31 00:00:00+01:00
5548694,MDG_0000000026,COUNTRY,TON,YEAR,WPR,Western Pacific,1994,122.9162866,72.64024015,207.4688825,2025-04-10 15:44:11.957000+02:00,1994,1994-01-01 00:00:00+01:00,1994-12-31 00:00:00+01:00
5549263,MDG_0000000026,COUNTRY,NZL,YEAR,WPR,Western Pacific,2013,8.298859622,6.90651306,9.680742525,2025-04-07 06:46:44.380000+02:00,2013,2013-01-01 00:00:00+01:00,2013-12-31 00:00:00+01:00
5551011,MDG_0000000026,COUNTRY,GTM,YEAR,AMR,Americas,2018,107.1139025,103.2672378,111.4514387,2025-04-10 15:44:11.957000+02:00,2018,2018-01-01 00:00:00+01:00,2018-12-31 00:00:00+01:00
5551118,MDG_0000000026,COUNTRY,RWA,YEAR,AFR,Africa,1993,1619.172216,1199.924649,2097.445612,2025-04-10 15:44:11.957000+02:00,1993,1993-01-01 00:00:00+01:00,1993-12-31 00:00:00+01:00
5551234,MDG_0000000026,COUNTRY,COK,YEAR,WPR,Western Pacific,2011,0.139307768,0.113147668,0.173472131,2025-04-07 06:46:44.380000+02:00,2011,2011-01-01 00:00:00+01:00,2011-12-31 00:00:00+01:00
5551645,MDG_0000000026,COUNTRY,PAN,YEAR,AMR,Americas,2011,54.77634905,51.03541713,59.62677668,2025-04-10 15:44:11.957000+02:00,2011,2011-01-01 00:00:00+01:00,2011-12-31 00:00:00+01:00
5551713,MDG_0000000026,COUNTRY,CHN,YEAR,WPR,Western Pacific,1990,101.611953,79.79203614,133.2071683,2025-04-10 15:44:11.957000+02:00,1990,1990-01-01 00:00:00+01:00,1990-12-31 00:00:00+01:00
5552221,MDG_0000000026,COUNTRY,NLD,YEAR,EUR,Europe,2015,5.128610605,4.266548524,6.037692197,2025-04-07 06:46:44.380000+02:00,2015,2015-01-01 00:00:00+01:00,2015-12-31 00:00:00+01:00
5553158,MDG_0000000026,COUNTRY,TKM,YEAR,EUR,Europe,2008,11.40232131,9.295372485,13.96520807,2025-04-10 15:44:11.957000+02:00,2008,2008-01-01 00:00:00+01:00,2008-12-31 00:00:00+01:00
5554703,MDG_0000000026,COUNTRY,IND,YEAR,SEAR,South-East Asia,2020,100.5309048,95.60004695,107.9791614,2025-04-10 15:44:11.957000+02:00,2020,2020-01-01 00:00:00+01:00,2020-12-31 00:00:00+01:00
5555756,MDG_0000000026,COUNTRY,CAF,YEAR,AFR,Africa,2023,691.7425122,333.1607351,1298.850285,2025-04-10 15:44:11.957000+02:00,2023,2023-01-01 00:00:00+01:00,2023-12-31 00:00:00+01:00
5556841,MDG_0000000026,COUNTRY,MEX,YEAR,AMR,Americas,1990,80.64151172,71.2497365,88.96399069,2025-04-10 15:44:11.957000+02:00,1990,1990-01-01 00:00:00+01:00,1990-12-31 00:00:00+01:00
5557739,MDG_0000000026,COUNTRY,HRV,YEAR,EUR,Europe,2002,7.341824976,6.184723514,8.733089011,2025-04-07 06:46:44.380000+02:00,2002,2002-01-01 00:00:00+01:00,2002-12-31 00:00:00+01:00
5558017,MDG_0000000026,COUNTRY,VUT,YEAR,WPR,Western Pacific,2017,107.3927625,44.86360991,265.670686,2025-04-10 15:44:11.957000+02:00,2017,2017-01-01 00:00:00+01:00,2017-12-31 00:00:00+01:00
5558796,MDG_0000000026,COUNTRY,AUT,YEAR,EUR,Europe,2013,6.088971128,4.773649373,7.965252201,2025-04-07 06:46:44.380000+02:00,2013,2013-01-01 00:00:00+01:00,2013-12-31 00:00:00+01:00
5559189,MDG_0000000026,COUNTRY,PSE,YEAR,EMR,Eastern Mediterranean,2017,20.75398322,17.08865236,25.02463965,2025-04-10 15:44:11.957000+02:00,2017,2017-01-01 00:00:00+01:00,2017-12-31 00:00:00+01:00
5560903,MDG_0000000026,COUNTRY,NER,YEAR,AFR,Africa,2004,789.9231635,640.0839498,984.6456071,2025-04-10 15:44:11.957000+02:00,2004,2004-01-01 00:00:00+01:00,2004-12-31 00:00:00+01:00
5560904,MDG_0000000026,COUNTRY,TGO,YEAR,AFR,Africa,2009,471.4842751,353.225604,611.0717784,2025-04-10 15:44:11.957000+02:00,2009,2009-01-01 00:00:00+01:00,2009-12-31 00:00:00+01:00
5567987,MDG_0000000026,COUNTRY,BGD,YEAR,SEAR,South-East Asia,2005,377.5322521,289.8290692,497.8617332,2025-04-10 15:44:11.957000+02:00,2005,2005-01-01 00:00:00+01:00,2005-12-31 00:00:00+01:00
5568661,MDG_0000000026,COUNTRY,STP,YEAR,AFR,Africa,2022,82.46700036,44.59586048,142.3625338,2025-04-10 15:44:11.957000+02:00,2022,2022-01-01 00:00:00+01:00,2022-12-31 00:00:00+01:00
5569910,MDG_0000000026,COUNTRY,JAM,YEAR,AMR,Americas,2001,82.32536135,75.82856238,89.1828395,2025-04-10 15:44:11.957000+02:00,2001,2001-01-01 00:00:00+01:00,2001-12-31 00:00:00+01:00
5572608,MDG_0000000026,COUNTRY,HND,YEAR,AMR,Americas,2022,48.0866681,38.85913293,60.01314981,2025-04-10 15:44:11.957000+02:00,2022,2022-01-01 00:00:00+01:00,2022-12-31 00:00:00+01:00
5574165,MDG_0000000026,COUNTRY,COK,YEAR,WPR,Western Pacific,1986,11.91486438,7.043232396,20.73684141,2025-04-10 15:44:11.957000+02:00,1986,1986-01-01 00:00:00+01:00,1986-12-31 00:00:00+01:00
5575920,MDG_0000000026,COUNTRY,RWA,YEAR,AFR,Africa,2020,252.1236857,186.3859851,373.8102702,2025-04-10 15:44:11.957000+02:00,2020,2020-01-01 00:00:00+01:00,2020-12-31 00:00:00+01:00
5577420,MDG_0000000026,COUNTRY,SLV,YEAR,AMR,Americas,2007,33.18813179,29.35775034,37.49396904,2025-04-10 15:44:11.957000+02:00,2007,2007-01-01 00:00:00+01:00,2007-12-31 00:00:00+01:00
5583056,MDG_0000000026,COUNTRY,ZAF,YEAR,AFR,Africa,2005,278.8084738,252.6553381,312.4464511,2025-04-10 15:44:11.957000+02:00,2005,2005-01-01 00:00:00+01:00,2005-12-31 00:00:00+01:00
5584498,MDG_0000000026,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,2020,6.941101405,5.416742382,8.923265924,2025-04-07 06:46:44.380000+02:00,2020,2020-01-01 00:00:00+01:00,2020-12-31 00:00:00+01:00
5584688,MDG_0000000026,COUNTRY,SMR,YEAR,EUR,Europe,2015,7.521207186,3.493998922,14.67549495,2025-04-10 15:44:11.957000+02:00,2015,2015-01-01 00:00:00+01:00,2015-12-31 00:00:00+01:00
5584691,MDG_0000000026,COUNTRY,CMR,YEAR,AFR,Africa,2014,439.8155217,354.3126116,555.1955462,2025-04-10 15:44:11.957000+02:00,2014,2014-01-01 00:00:00+01:00,2014-12-31 00:00:00+01:00
5585651,MDG_0000000026,COUNTRY,HRV,YEAR,EUR,Europe,2009,5.860010253,4.886377043,7.151939197,2025-04-07 06:46:44.380000+02:00,2009,2009-01-01 00:00:00+01:00,2009-12-31 00:00:00+01:00
5585880,MDG_0000000026,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,1998,65.33369908,52.8275769,81.26048185,2025-04-10 15:44:11.957000+02:00,1998,1998-01-01 00:00:00+01:00,1998-12-31 00:00:00+01:00
5588382,MDG_0000000026,COUNTRY,ECU,YEAR,AMR,Americas,2002,109.3165453,98.17631568,119.8079672,2025-04-10 15:44:11.957000+02:00,2002,2002-01-01 00:00:00+01:00,2002-12-31 00:00:00+01:00
5588427,MDG_0000000026,COUNTRY,MRT,YEAR,AFR,Africa,1994,809.3174988,589.1452266,1051.005198,2025-04-10 15:44:11.957000+02:00,1994,1994-01-01 00:00:00+01:00,1994-12-31 00:00:00+01:00
5589924,MDG_0000000026,COUNTRY,PRI,YEAR,AMR,Americas,1993,25.79485143,21.3202723,31.42998812,2025-04-10 15:44:11.957000+02:00,1993,1993-01-01 00:00:00+01:00,1993-12-31 00:00:00+01:00
5590221,MDG_0000000026,COUNTRY,MOZ,YEAR,AFR,Africa,1998,673.3481525,528.2757068,861.6239252,2025-04-10 15:44:11.957000+02:00,1998,1998-01-01 00:00:00+01:00,1998-12-31 00:00:00+01:00
5590634,MDG_0000000026,COUNTRY,BTN,YEAR,SEAR,South-East Asia,1989,747.4961081,534.6197118,1022.602065,2025-04-10 15:44:11.957000+02:00,1989,1989-01-01 00:00:00+01:00,1989-12-31 00:00:00+01:00
5591362,MDG_0000000026,COUNTRY,TKM,YEAR,EUR,Europe,2001,22.01148831,17.92182529,26.82743348,2025-04-10 15:44:11.957000+02:00,2001,2001-01-01 00:00:00+01:00,2001-12-31 00:00:00+01:00
5593228,MDG_0000000026,COUNTRY,PLW,YEAR,WPR,Western Pacific,2003,108.2567625,55.50536091,201.3527317,2025-04-10 15:44:11.957000+02:00,2003,2003-01-01 00:00:00+01:00,2003-12-31 00:00:00+01:00
5593605,MDG_0000000026,COUNTRY,SLE,YEAR,AFR,Africa,1987,1532.643589,1033.814931,2195.854265,2025-04-10 15:44:11.957000+02:00,1987,1987-01-01 00:00:00+01:00,1987-12-31 00:00:00+01:00
5595308,MDG_0000000026,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,2002,38.36797633,31.36514873,47.96456238,2025-04-10 15:44:11.957000+02:00,2002,2002-01-01 00:00:00+01:00,2002-12-31 00:00:00+01:00
5595525,MDG_0000000026,COUNTRY,JAM,YEAR,AMR,Americas,1998,80.02021096,72.7969091,87.58055924,2025-04-10 15:44:11.957000+02:00,1998,1998-01-01 00:00:00+01:00,1998-12-31 00:00:00+01:00
5596792,MDG_0000000026,COUNTRY,DOM,YEAR,AMR,Americas,1996,138.1452963,115.3858524,167.3986868,2025-04-10 15:44:11.957000+02:00,1996,1996-01-01 00:00:00+01:00,1996-12-31 00:00:00+01:00
5597747,MDG_0000000026,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,2008,36.07184788,31.3732037,42.19921777,2025-04-10 15:44:11.957000+02:00,2008,2008-01-01 00:00:00+01:00,2008-12-31 00:00:00+01:00
5598187,MDG_0000000026,COUNTRY,NOR,YEAR,EUR,Europe,2010,4.138370993,3.407340125,4.995300266,2025-04-07 06:46:44.380000+02:00,2010,2010-01-01 00:00:00+01:00,2010-12-31 00:00:00+01:00
5599853,MDG_0000000026,COUNTRY,ITA,YEAR,EUR,Europe,2020,7.640018849,6.462496327,9.087765399,2025-04-07 06:46:44.380000+02:00,2020,2020-01-01 00:00:00+01:00,2020-12-31 00:00:00+01:00
5600535,MDG_0000000026,COUNTRY,TZA,YEAR,AFR,Africa,2020,159.8512566,109.5906908,224.9231246,2025-04-10 15:44:11.957000+02:00,2020,2020-01-01 00:00:00+01:00,2020-12-31 00:00:00+01:00
5601522,MDG_0000000026,COUNTRY,ITA,YEAR,EUR,Europe,1985,22.17902175,16.06920999,32.12965428,2025-04-10 15:44:11.957000+02:00,1985,1985-01-01 00:00:00+01:00,1985-12-31 00:00:00+01:00
5604698,MDG_0000000026,COUNTRY,LVA,YEAR,EUR,Europe,2011,22.36853898,17.76694896,27.5488994,2025-04-10 15:44:11.957000+02:00,2011,2011-01-01 00:00:00+01:00,2011-12-31 00:00:00+01:00
5605722,MDG_0000000026,COUNTRY,MNG,YEAR,WPR,Western Pacific,1997,179.9146321,149.3409808,217.3264912,2025-04-10 15:44:11.957000+02:00,1997,1997-01-01 00:00:00+01:00,1997-12-31 00:00:00+01:00
5605908,MDG_0000000026,COUNTRY,BRA,YEAR,AMR,Americas,2006,72.18568475,68.9467126,75.2076646,2025-04-10 15:44:11.957000+02:00,2006,2006-01-01 00:00:00+01:00,2006-12-31 00:00:00+01:00
5607976,MDG_0000000026,COUNTRY,CRI,YEAR,AMR,Americas,1997,37.78911461,34.69083966,41.24025973,2025-04-10 15:44:11.957000+02:00,1997,1997-01-01 00:00:00+01:00,1997-12-31 00:00:00+01:00
5608394,MDG_0000000026,COUNTRY,MMR,YEAR,SEAR,South-East Asia,2011,248.5478789,183.9129998,335.3517639,2025-04-10 15:44:11.957000+02:00,2011,2011-01-01 00:00:00+01:00,2011-12-31 00:00:00+01:00
5608558,MDG_0000000026,COUNTRY,HND,YEAR,AMR,Americas,2007,72.10543553,64.40540714,78.44514304,2025-04-10 15:44:11.957000+02:00,2007,2007-01-01 00:00:00+01:00,2007-12-31 00:00:00+01:00
5609654,MDG_0000000026,COUNTRY,SSD,YEAR,AFR,Africa,2014,1215.602782,786.6196684,1965.418626,2025-04-10 15:44:11.957000+02:00,2014,2014-01-01 00:00:00+01:00,2014-12-31 00:00:00+01:00
5614416,MDG_0000000026,COUNTRY,STP,YEAR,AFR,Africa,2016,119.4160207,69.60248223,202.6329323,2025-04-10 15:44:11.957000+02:00,2016,2016-01-01 00:00:00+01:00,2016-12-31 00:00:00+01:00
5616298,MDG_0000000026,COUNTRY,TKM,YEAR,EUR,Europe,2019,5.117117165,3.013460649,8.493281849,2025-04-07 06:46:44.380000+02:00,2019,2019-01-01 00:00:00+01:00,2019-12-31 00:00:00+01:00
5616844,MDG_0000000026,COUNTRY,SYC,YEAR,AFR,Africa,1992,49.80504376,35.50246965,69.47066299,2025-04-10 15:44:11.957000+02:00,1992,1992-01-01 00:00:00+01:00,1992-12-31 00:00:00+01:00
5617779,MDG_0000000026,COUNTRY,HND,YEAR,AMR,Americas,1986,191.3318433,170.5373928,227.3693451,2025-04-10 15:44:11.957000+02:00,1986,1986-01-01 00:00:00+01:00,1986-12-31 00:00:00+01:00
5618705,MDG_0000000026,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,2019,7.850660616,5.4649435,11.20085379,2025-04-10 15:44:11.957000+02:00,2019,2019-01-01 00:00:00+01:00,2019-12-31 00:00:00+01:00
5625324,MDG_0000000026,COUNTRY,BTN,YEAR,SEAR,South-East Asia,2006,166.6717171,123.0439818,227.2863996,2025-04-10 15:44:11.957000+02:00,2006,2006-01-01 00:00:00+01:00,2006-12-31 00:00:00+01:00
5628466,MDG_0000000026,COUNTRY,MDV,YEAR,SEAR,South-East Asia,2016,40.97458017,30.88580724,54.87771186,2025-04-10 15:44:11.957000+02:00,2016,2016-01-01 00:00:00+01:00,2016-12-31 00:00:00+01:00
5630261,MDG_0000000026,COUNTRY,BIH,YEAR,EUR,Europe,1999,12.67647,8.321396568,17.97235036,2025-04-10 15:44:11.957000+02:00,1999,1999-01-01 00:00:00+01:00,1999-12-31 00:00:00+01:00
5633915,MDG_0000000026,COUNTRY,KNA,YEAR,AMR,Americas,2023,73.51600924,35.66463464,118.1289903,2025-04-10 15:44:11.957000+02:00,2023,2023-01-01 00:00:00+01:00,2023-12-31 00:00:00+01:00
5636458,MDG_0000000026,COUNTRY,COM,YEAR,AFR,Africa,1986,824.5226062,537.9857357,1285.893566,2025-04-10 15:44:11.957000+02:00,1986,1986-01-01 00:00:00+01:00,1986-12-31 00:00:00+01:00
5637156,MDG_0000000026,COUNTRY,GAB,YEAR,AFR,Africa,2012,172.5830483,122.0886463,244.9599983,2025-04-10 15:44:11.957000+02:00,2012,2012-01-01 00:00:00+01:00,2012-12-31 00:00:00+01:00
5638031,MDG_0000000026,COUNTRY,TZA,YEAR,AFR,Africa,2011,474.6139346,383.6652374,597.5336206,2025-04-10 15:44:11.957000+02:00,2011,2011-01-01 00:00:00+01:00,2011-12-31 00:00:00+01:00
5639494,MDG_0000000026,COUNTRY,GRD,YEAR,AMR,Americas,2009,40.80389146,27.61006514,57.63412015,2025-04-10 15:44:11.957000+02:00,2009,2009-01-01 00:00:00+01:00,2009-12-31 00:00:00+01:00
5639980,MDG_0000000026,COUNTRY,HRV,YEAR,EUR,Europe,2015,3.944803262,3.115847069,4.852621734,2025-04-07 06:46:44.380000+02:00,2015,2015-01-01 00:00:00+01:00,2015-12-31 00:00:00+01:00
5642443,MDG_0000000026,COUNTRY,GNB,YEAR,AFR,Africa,2007,791.6082766,578.9506999,1076.187395,2025-04-10 15:44:11.957000+02:00,2007,2007-01-01 00:00:00+01:00,2007-12-31 00:00:00+01:00
5642914,MDG_0000000026,COUNTRY,CPV,YEAR,AFR,Africa,2007,73.02080295,48.67451289,105.620016,2025-04-10 15:44:11.957000+02:00,2007,2007-01-01 00:00:00+01:00,2007-12-31 00:00:00+01:00
5643263,MDG_0000000026,COUNTRY,CAN,YEAR,AMR,Americas,1992,7.769281392,6.962150564,8.654684803,2025-04-07 06:46:44.380000+02:00,1992,1992-01-01 00:00:00+01:00,1992-12-31 00:00:00+01:00
5644260,MDG_0000000026,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,1988,34.08308228,24.07047221,46.53424084,2025-04-10 15:44:11.957000+02:00,1988,1988-01-01 00:00:00+01:00,1988-12-31 00:00:00+01:00
5645878,MDG_0000000026,COUNTRY,RWA,YEAR,AFR,Africa,1991,1386.026342,1014.083877,1837.282909,2025-04-10 15:44:11.957000+02:00,1991,1991-01-01 00:00:00+01:00,1991-12-31 00:00:00+01:00
5645926,MDG_0000000026,COUNTRY,BEL,YEAR,EUR,Europe,1985,8.871754124,6.90729546,11.02796682,2025-04-10 15:44:11.957000+02:00,1985,1985-01-01 00:00:00+01:00,1985-12-31 00:00:00+01:00
5646573,MDG_0000000026,COUNTRY,NLD,YEAR,EUR,Europe,2010,6.444593072,5.692776377,7.2328201,2025-04-07 06:46:44.380000+02:00,2010,2010-01-01 00:00:00+01:00,2010-12-31 00:00:00+01:00
5648126,MDG_0000000026,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,1992,35.69634782,25.69057362,48.15317771,2025-04-10 15:44:11.957000+02:00,1992,1992-01-01 00:00:00+01:00,1992-12-31 00:00:00+01:00
5649295,MDG_0000000026,COUNTRY,PER,YEAR,AMR,Americas,2009,89.31912704,86.55444284,92.32852523,2025-04-10 15:44:11.957000+02:00,2009,2009-01-01 00:00:00+01:00,2009-12-31 00:00:00+01:00
5649570,MDG_0000000026,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,1995,485.3616595,336.7099497,677.9831447,2025-04-10 15:44:11.957000+02:00,1995,1995-01-01 00:00:00+01:00,1995-12-31 00:00:00+01:00
5650579,MDG_0000000026,COUNTRY,GNB,YEAR,AFR,Africa,1989,1697.925441,1110.022662,2346.212179,2025-04-10 15:44:11.957000+02:00,1989,1989-01-01 00:00:00+01:00,1989-12-31 00:00:00+01:00
5651451,MDG_0000000026,COUNTRY,ROU,YEAR,EUR,Europe,2021,19.69603942,12.54280728,31.69134968,2025-04-10 15:44:11.957000+02:00,2021,2021-01-01 00:00:00+01:00,2021-12-31 00:00:00+01:00
5653382,MDG_0000000026,COUNTRY,LTU,YEAR,EUR,Europe,2009,10.74771836,8.108781755,13.87539078,2025-04-10 15:44:11.957000+02:00,2009,2009-01-01 00:00:00+01:00,2009-12-31 00:00:00+01:00
5653918,MDG_0000000026,COUNTRY,UKR,YEAR,EUR,Europe,1997,40.72096632,34.11801384,48.19760993,2025-04-10 15:44:11.957000+02:00,1997,1997-01-01 00:00:00+01:00,1997-12-31 00:00:00+01:00
5657416,MDG_0000000026,COUNTRY,MDV,YEAR,SEAR,South-East Asia,2000,93.63796365,69.77859852,122.0129138,2025-04-10 15:44:11.957000+02:00,2000,2000-01-01 00:00:00+01:00,2000-12-31 00:00:00+01:00
5658000,MDG_0000000026,COUNTRY,VUT,YEAR,WPR,Western Pacific,1988,171.7572655,101.235845,289.2346572,2025-04-10 15:44:11.957000+02:00,1988,1988-01-01 00:00:00+01:00,1988-12-31 00:00:00+01:00
5659711,MDG_0000000026,COUNTRY,ATG,YEAR,AMR,Americas,2007,32.34795345,20.71869664,46.60620668,2025-04-10 15:44:11.957000+02:00,2007,2007-01-01 00:00:00+01:00,2007-12-31 00:00:00+01:00
5660795,MDG_0000000026,COUNTRY,PSE,YEAR,EMR,Eastern Mediterranean,1987,87.43662643,52.29479618,135.0644475,2025-04-10 15:44:11.957000+02:00,1987,1987-01-01 00:00:00+01:00,1987-12-31 00:00:00+01:00
5661994,MDG_0000000026,COUNTRY,GIN,YEAR,AFR,Africa,2004,868.6950101,704.3144391,1077.528622,2025-04-10 15:44:11.957000+02:00,2004,2004-01-01 00:00:00+01:00,2004-12-31 00:00:00+01:00
5662579,MDG_0000000026,COUNTRY,COL,YEAR,AMR,Americas,2006,80.6307628,74.74486776,87.68769071,2025-04-10 15:44:11.957000+02:00,2006,2006-01-01 00:00:00+01:00,2006-12-31 00:00:00+01:00
5667012,MDG_0000000026,COUNTRY,LUX,YEAR,EUR,Europe,1999,21.36306843,15.02450653,28.70771229,2025-04-10 15:44:11.957000+02:00,1999,1999-01-01 00:00:00+01:00,1999-12-31 00:00:00+01:00
5668050,MDG_0000000026,COUNTRY,MNG,YEAR,WPR,Western Pacific,1988,335.3283083,249.9361986,458.4699986,2025-04-10 15:44:11.957000+02:00,1988,1988-01-01 00:00:00+01:00,1988-12-31 00:00:00+01:00
5668666,MDG_0000000026,COUNTRY,JAM,YEAR,AMR,Americas,2017,105.5513139,96.53787197,115.5400684,2025-04-10 15:44:11.957000+02:00,2017,2017-01-01 00:00:00+01:00,2017-12-31 00:00:00+01:00
5669010,MDG_0000000026,COUNTRY,FJI,YEAR,WPR,Western Pacific,2023,30.2356932,19.93510876,47.39059942,2025-04-10 15:44:11.957000+02:00,2023,2023-01-01 00:00:00+01:00,2023-12-31 00:00:00+01:00
5671118,MDG_0000000026,COUNTRY,PSE,YEAR,EMR,Eastern Mediterranean,2023,16.11319048,9.251185062,26.03745807,2025-04-10 15:44:11.957000+02:00,2023,2023-01-01 00:00:00+01:00,2023-12-31 00:00:00+01:00
5677510,MDG_0000000026,COUNTRY,MKD,YEAR,EUR,Europe,2020,7.109346276,3.309330884,14.20212522,2025-04-07 06:46:44.380000+02:00,2020,2020-01-01 00:00:00+01:00,2020-12-31 00:00:00+01:00
5678971,MDG_0000000026,COUNTRY,GUY,YEAR,AMR,Americas,2021,188.9982857,118.0019129,317.7688002,2025-04-10 15:44:11.957000+02:00,2021,2021-01-01 00:00:00+01:00,2021-12-31 00:00:00+01:00
